"ONDERWIJSBESTUURID","ONDERWIJSBESTUUR_NAAM","ONDERWIJSAANBIEDERID","ONDERWIJSAANBIEDER_NAAM","SOORT","OPLEIDINGSEENHEIDCODE","ERKENDEOPLEIDINGSCODE","VARIANT_VAN","ERKENNER","NAAM_LANG","INTERNATIONALE_NAAM","BEGINDATUM","EINDDATUM","NIVEAU","GRAAD","STUDIELAST","EQF","ISCED","NLQF","WAARDEDOCUMENTSOORT","PENVOERDER","EIGENNAAM","EIGENNAAM_DUITS","EIGENNAAM_ENGELS","VORM","VOERTAAL","AANGEBODEN_OPLEIDING_BEGINDATUM","AANGEBODEN_OPLEIDING_EINDDATUM","EERSTE_INSTROOMDATUM","LAATSTE_INSTROOMDATUM","WEBSITE","SAMENWERKEND_MET","BUITENLANDSEPARTNER","DEFICIENTIE","EISEN_WERKZAAMHEDEN","PROPEDEUTISCHE_FASE","STUDIEKEUZECHECK","VERSNELD_TRAJECT","AANGEBODEN_OPLEIDINGCODE","EIGEN_AANGEBODEN_OPLEIDINGSLEUTEL","ONDERWIJSLOCATIECODE","ONDERWIJSLOCATIESTRAAT","ONDERWIJSLOCATIEPLAATS","OMSCHRIJVING"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","VARIANT","1015O7946",,,,"Leraar vo 2e graad in Godsdienst","Bachelor of Teacher Education in Religion",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Leraar vo 2e graad in Godsdienst",,"Bachelor of Teacher Education in Religion","VOLTIJD","NLD",2021-05-26,,2022-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_ZONDER_EXAMEN","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","da28a12e-33be-4c1b-9126-ebd1fac3e8cf","da28a12e-33be-4c1b-9126-ebd1fac3e8cf",,,,"Leraar vo 2e graad in Godsdienst"
"107B531","Stg. Chr. Hoger Ber.ond. op Gereformeerde Grondslag","110A208","Christelijke Hogeschool Ede","VARIANT","1015O7948",,,,"Leraar vo 2e graad in Godsdienst","Bachelor of Teacher Education in Religion",,,"HBO-BA","BACHELOR",,"6",,"6","DIPLOMA","Stichting voor Christelijk Hoger Beroepsonderwijs op Gereformeerde Grondslag","Leraar vo 2e graad in Godsdienst",,"Bachelor of Teacher Education in Religion","VOLTIJD","NLD",2021-09-01,,2022-09-01,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","GEEN_PROPEDEUTISCHE_FASE","GEEN_STUDIEKEUZE_CHECK","GEEN_VERSNELD_TRAJECT","01f2da38-2d4f-4fb9-bfb9-e1d6e0f4ed81","01f2da38-2d4f-4fb9-bfb9-e1d6e0f4ed81",,,,"Leraar vo 2e graad in Godsdienst"
"107B536","Stichting NHL Stenden Hogeschool","","","OPLEIDING","1016O2000",,,,"Logistics Management","Logistics Management",,,"HBO-BA","BACHELOR",,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool",,,,,,,,,,,,,,,,,,,,,,,
"107B536","Stichting NHL Stenden Hogeschool","","","OPLEIDING","1016O6091",,,,"Logistics Management","Logistics Management",,,"HBO-BA","BACHELOR",,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool",,,,,,,,,,,,,,,,,,,,,,,
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O2678","30020",,"NVAO","HBO-ICT","Information & Communication Technology",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","HBO-ICT",,,"DEELTIJD","NLD",2019-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","2243bd8c-b78c-422e-8fae-51f62659bc90","2243bd8c-b78c-422e-8fae-51f62659bc90","112X051","Rengerslaan","Leeuwarden",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O2678","30020",,"NVAO","HBO-ICT","Information & Communication Technology",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","HBO-ICT",,,"VOLTIJD","NLD",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","3946fe8b-a399-4446-9002-626bccf31817","3946fe8b-a399-4446-9002-626bccf31817","112X051","Rengerslaan","Leeuwarden",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O2705","30029",,"NVAO","International Business","International Business",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","International Business",,,"VOLTIJD","ENG",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","b1d7cf19-7222-4ad1-aec8-04475c11a13e","b1d7cf19-7222-4ad1-aec8-04475c11a13e","102X376","Van Schaikweg","Emmen",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O2705","30029",,"NVAO","International Business","International Business",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","International Business",,,"VOLTIJD","ENG",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","e7dcc0e9-3c61-4b85-bd90-42d578837a18","e7dcc0e9-3c61-4b85-bd90-42d578837a18","112X051","Rengerslaan","Leeuwarden",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O2727","30038",,"NVAO","Ruimtelijke Ontwikkeling","Spatial Development",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Ruimtelijke Ontwikkeling",,,"VOLTIJD","NLD",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","4dbff603-782a-4b34-9bed-756043368920","4dbff603-782a-4b34-9bed-756043368920","112X051","Rengerslaan","Leeuwarden",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O2805","34035",,"NVAO","Bedrijfskunde","Business Administration",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Bedrijfskunde (Engels)",,"Business Administration (English)","VOLTIJD","ENG",2018-09-01,,,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","6cbc8c74-af53-4342-8856-2528d2c3ec33","6cbc8c74-af53-4342-8856-2528d2c3ec33","112X051","Rengerslaan","Leeuwarden",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O2805","34035",,"NVAO","Bedrijfskunde","Business Administration",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Bedrijfskunde",,,"DEELTIJD","NLD",2018-09-01,,,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","f29a55ee-1f05-451f-8da7-f4cd701493b4","f29a55ee-1f05-451f-8da7-f4cd701493b4","112X051","Rengerslaan","Leeuwarden",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O2805","34035",,"NVAO","Bedrijfskunde","Business Administration",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Bedrijfskunde",,,"VOLTIJD","NLD",2018-09-01,,,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","c2446496-adfc-4e18-8874-24b7e8c2df13","c2446496-adfc-4e18-8874-24b7e8c2df13","112X051","Rengerslaan","Leeuwarden",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O2909","34092",,"NVAO","Communication and Multimedia Design","Communication & Multimedia Design",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Communication and Multimedia Design (Engels)",,"Communication and Multimedia Design(English)","VOLTIJD","ENG",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","0e8b70d8-a966-45b0-bf0f-3dc17aaa912d","0e8b70d8-a966-45b0-bf0f-3dc17aaa912d","112X051","Rengerslaan","Leeuwarden",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O2909","34092",,"NVAO","Communication and Multimedia Design","Communication & Multimedia Design",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Communication and Multimedia Design",,,"VOLTIJD","NLD",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","737e036a-b030-4c79-94ff-4e120f5ea142","737e036a-b030-4c79-94ff-4e120f5ea142","112X051","Rengerslaan","Leeuwarden",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O2939","34116",,"NVAO","Social Work","Social Work",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Social Work",,,"DEELTIJD","NLD",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","6d245d65-41c6-4129-9931-4bf5578d269e","6d245d65-41c6-4129-9931-4bf5578d269e","112X051","Rengerslaan","Leeuwarden",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O2939","34116",,"NVAO","Social Work","Social Work",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Social Work",,,"DUAAL","NLD",2025-09-01,,,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING","GEEN_VERSNELD_TRAJECT","c30f13ab-e040-4d55-b320-439b2dc9ec84","c30f13ab-e040-4d55-b320-439b2dc9ec84","112X051","Rengerslaan","Leeuwarden",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O2939","34116",,"NVAO","Social Work","Social Work",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Social Work",,,"VOLTIJD","NLD",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","6446cd95-6471-44d2-a5bb-3e11b4522e5f","6446cd95-6471-44d2-a5bb-3e11b4522e5f","112X051","Rengerslaan","Leeuwarden",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O2994","34190",,"NVAO","Ocean Technology","Hydrographic Surveyor",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Ocean Technology",,,"VOLTIJD","NLD",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","4a6b390e-0f93-4977-b3bd-fae37c3e1ccf","4a6b390e-0f93-4977-b3bd-fae37c3e1ccf","112X052","Dellewal","West-Terschelling",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O3070","34263",,"NVAO","Bouwkunde","Architecture and Construction Engineering",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Bouwkunde",,,"VOLTIJD","NLD",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","9fdcf988-9470-4f55-a044-85871131403a","9fdcf988-9470-4f55-a044-85871131403a","112X051","Rengerslaan","Leeuwarden",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O3099","34267",,"NVAO","Elektrotechniek","Electrical and Electronic Engineering",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Elektrotechniek",,,"VOLTIJD","NLD",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","056092aa-0861-4f73-925c-2da3fda526da","056092aa-0861-4f73-925c-2da3fda526da","112X051","Rengerslaan","Leeuwarden",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O3157","34275",,"NVAO","Chemische Technologie","Chemical Engineering",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Chemische Technologie",,,"VOLTIJD","NLD",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","e7ed4263-2fce-46e3-ac3f-0bdeb68894d5","e7ed4263-2fce-46e3-ac3f-0bdeb68894d5","112X051","Rengerslaan","Leeuwarden",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O3162","34276",,"NVAO","Maritieme Techniek","Maritime Technology",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Maritieme Techniek",,,"VOLTIJD","NLD",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","67e3677f-4ae5-491d-a332-2dab092cab95","67e3677f-4ae5-491d-a332-2dab092cab95","112X051","Rengerslaan","Leeuwarden",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O3187","34279",,"NVAO","Civiele Techniek","Civil Engineering",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Civiele Techniek",,,"DUAAL","NLD",2024-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","f5662614-914d-4260-92db-c9c54877338c","f5662614-914d-4260-92db-c9c54877338c","112X051","Rengerslaan","Leeuwarden",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O3187","34279",,"NVAO","Civiele Techniek","Civil Engineering",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Civiele Techniek",,,"VOLTIJD","NLD",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","79db152c-0913-408a-bf68-9469be683f39","79db152c-0913-408a-bf68-9469be683f39","112X051","Rengerslaan","Leeuwarden",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O3215","34280",,"NVAO","Werktuigbouwkunde","Mechanical Engineering",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Werktuigbouwkunde",,,"VOLTIJD","NLD",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","70b5c9c3-040e-4708-93bd-b350b13e5401","70b5c9c3-040e-4708-93bd-b350b13e5401","102X376","Van Schaikweg","Emmen",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O3215","34280",,"NVAO","Werktuigbouwkunde","Mechanical Engineering",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Werktuigbouwkunde",,,"VOLTIJD","NLD",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","d37fc3c0-fc84-4890-a2eb-7fab5e5cb613","d37fc3c0-fc84-4890-a2eb-7fab5e5cb613","112X051","Rengerslaan","Leeuwarden",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O3270","34331",,"NVAO","Biotechnologie","Biotechnology",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Biotechnologie",,,"VOLTIJD","NLD",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","55940ba6-f59d-428f-9342-9323957dc026","55940ba6-f59d-428f-9342-9323957dc026","112X051","Rengerslaan","Leeuwarden",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O3294","34384",,"NVAO","Maritiem Officier","Maritime Officer",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Maritiem Officier",,,"VOLTIJD","NLD",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","31c8b89f-b09d-43f6-b27a-dd0111626fc7","31c8b89f-b09d-43f6-b27a-dd0111626fc7","112X052","Dellewal","West-Terschelling",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O3345","34396",,"NVAO","Chemie","Chemistry",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Chemie (3 jaar, VWO instroom)",,"Chemistry (3 year, Fast track)","VOLTIJD","ENG",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","VERSNELD_TRAJECT","f7c52ed6-2150-4ca2-9e28-e2745027f835","f7c52ed6-2150-4ca2-9e28-e2745027f835","102X376","Van Schaikweg","Emmen",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O3345","34396",,"NVAO","Chemie","Chemistry",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Chemie",,,"VOLTIJD","NLD",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","1ca1d79c-a5f0-47d6-85b0-99f74366e1eb","1ca1d79c-a5f0-47d6-85b0-99f74366e1eb","112X051","Rengerslaan","Leeuwarden",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O3345","34396",,"NVAO","Chemie","Chemistry",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Chemie",,,"VOLTIJD","NLD",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","985e28f1-5df1-48d9-a499-c3172e705ffa","985e28f1-5df1-48d9-a499-c3172e705ffa","102X376","Van Schaikweg","Emmen",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O3365","34397",,"NVAO","Biologie en Medisch Laboratoriumonderzoek","Biology & Medical Laboratory Research",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Biologie en Medisch Laboratoriumonderzoek",,,"VOLTIJD","NLD",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","043b54c4-1818-4109-8738-73ed5d09eae7","043b54c4-1818-4109-8738-73ed5d09eae7","112X051","Rengerslaan","Leeuwarden",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O3365","34397",,"NVAO","Biologie en Medisch Laboratoriumonderzoek","Biology & Medical Laboratory Research",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Biologie en Medisch Laboratoriumonderzoek",,,"VOLTIJD","NLD",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","23613e1e-056f-4ea6-b980-b299225edf95","23613e1e-056f-4ea6-b980-b299225edf95","102X376","Van Schaikweg","Emmen",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O3453","34402",,"NVAO","Commerciële Economie","Marketing Management",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Commerciële Economie",,,"DEELTIJD","NLD",2026-02-01,,,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING","GEEN_VERSNELD_TRAJECT","6fa23dab-e436-4912-bf7b-f4b783b7ac7d","6fa23dab-e436-4912-bf7b-f4b783b7ac7d","102X376","Van Schaikweg","Emmen",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O3453","34402",,"NVAO","Commerciële Economie","Marketing Management",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Commerciële Economie",,,"DUAAL","NLD",2026-02-01,,,,,,,"GEEN_DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VAN_TOEPASSING","GEEN_VERSNELD_TRAJECT","0ba1c966-5bd2-44c6-a27c-b96f978761d4","0ba1c966-5bd2-44c6-a27c-b96f978761d4","102X376","Van Schaikweg","Emmen",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O3453","34402",,"NVAO","Commerciële Economie","Marketing Management",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Commerciële Economie",,,"VOLTIJD","NLD",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","20650be3-76df-486b-80ba-419bcea4e1aa","20650be3-76df-486b-80ba-419bcea4e1aa","102X376","Van Schaikweg","Emmen",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O3453","34402",,"NVAO","Commerciële Economie","Marketing Management",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Commerciële Economie",,,"VOLTIJD","NLD",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","b049829e-5f99-4511-90f9-91718cc10a93","b049829e-5f99-4511-90f9-91718cc10a93","112X051","Rengerslaan","Leeuwarden",
"107B536","Stichting NHL Stenden Hogeschool","111A649","Stichting NHL Stenden Hogeschool","OPLEIDING","1001O3453","34402",,"NVAO","Commerciële Economie","Marketing Management",2018-09-01,,"HBO-BA","BACHELOR",240,"6",,"6","GETUIGSCHRIFT","Stichting NHL Stenden Hogeschool","Marketing Management (Engels)",,"Marketing Management (English)","VOLTIJD","ENG",2018-09-01,,,,,,,"DEFICIENTIES","GEEN_EISEN","PROPEDEUTISCHE_FASE_EXAMEN","STUDIEKEUZE_CHECK_VERPLICHT","GEEN_VERSNELD_TRAJECT","33a5d15f-ed93-4a84-9fba-3a7f372eeea8","33a5d15f-ed93-4a84-9fba-3a7f372eeea8","112X051","Rengerslaan","Leeuwarden",
